matchId,gameCreation,gameDurationMinutes,playerIndex,championName,championId,kills,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,goldEarned,placement,item1,item2,item3,item4,item5,item6,augment1,augment2,augment3,augment4,isWinner,level
NA1_5329689160,2025-07-21T08:22:01.615Z,26,11,Amumu,32,8,17,6,89869,54129,62990,22750,2,Bloodletter's Curse,Randuin's Omen,Pyromancer's Cloak,Liandry's Anguish,Frozen Heart,Shield of Molten Stone,Ultimate Revolution,It's Killing Time,Willing Sacrifice,Hold Very Still,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,12,Camille,164,12,9,10,72931,51424,72256,25400,1,Trinity Force,Prowler's Claw,Chempunk Chainsword,Sundered Sky,Overlord's Bloodmail,Sterak's Gage,Transmute: Chaos,Searing Dawn,Extendo-Arm,Executioner,1,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,13,Trundle,48,1,6,0,9771,8927,8741,5750,8,Stormrazor,Flesheater,Guardian's Hammer,Arcane Sweeper,,,Scopiest Weapons,,,,0,9
NA1_5329689160,2025-07-21T08:22:01.615Z,26,14,Pyke,555,11,5,10,82380,68840,45396,25029,1,Hellfire Hatchet,Edge of Night,Chempunk Chainsword,Arcane Sweeper,,,Orbital Laser,Stats on Stats!,Vulnerability,Goredrink,1,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,15,Brand,63,6,6,14,70298,65614,31735,22800,3,Rabadon's Deathcap,Runecarver,Malignance,Innervating Locket,Blackfire Torch,Liandry's Anguish,Spellwake,Big Brain,Restart,Firefox,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,16,Diana,131,4,9,3,43962,21506,20069,11500,6,Riftmaker,Lich Bane,Sword of the Divine,Rabadon's Deathcap,Liandry's Anguish,Arcane Sweeper,Jeweled Gauntlet,Quest: Urf's Champion,Vulnerability,,0,15
NA1_5329677605,2025-07-21T07:47:41.547Z,30,1,XinZhao,5,8,6,5,105481,57063,122977,14750,5,Wit's End,Reaper's Toll,Hemomancer's Helm,Heartsteel,Bloodthirster,Sundered Sky,Quest: Steel Your Heart,Lightning Strikes,Firebrand,Back To Basics,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,2,Garen,86,5,11,6,77797,38316,37937,14750,5,The Golden Spatula,Galeforce,Goredrinker,Infinity Edge,Phantom Dancer,Mortal Reminder,Quest: Urf's Champion,Soul Siphon,The Brutalizer,Jeweled Gauntlet,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,3,Gnar,150,1,5,3,13030,9683,11755,4000,8,Guardian's Blade,Mercury's Treads,Lightning Rod,Terminus,Arcane Sweeper,,Lightning Strikes,Restless Restoration,,,0,11
NA1_5329677605,2025-07-21T07:47:41.547Z,30,4,Fiora,114,8,6,11,75124,65434,92711,20500,3,Death's Dance,Chempunk Chainsword,Divine Sunderer,Sundered Sky,Ravenous Hydra,Spear of Shojin,Outlaw's Grit,Demon's Dance,Bread And Jam,Blade Waltz,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,5,Brand,63,12,14,8,62596,58736,49046,25000,3,Pyromancer's Cloak,The Golden Spatula,Detonation Orb,Liandry's Anguish,Rite Of Ruin,Rabadon's Deathcap,Big Brain,Quest: Urf's Champion,Magic Missile,Jeweled Gauntlet,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,6,Swain,50,11,9,10,130287,65422,88881,24206,4,Talisman Of Ascension,Reality Fracture,Malignance,Runecarver,Rylai's Crystal Scepter,Rabadon's Deathcap,Dawnbringer's Resolve,From Beginning to End,Perseverance,Eureka,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,7,Morgana,25,10,8,6,100638,57532,33410,11000,6,Guardian's Shroud,Sorcerer's Shoes,Cruelty,Liandry's Anguish,Shadowflame,Runecarver,Light Warden,Magic Missile,Ethereal Weapon,Laser Eyes,0,17
NA1_5329677605,2025-07-21T07:47:41.547Z,30,8,Nidalee,76,6,12,10,108203,44178,44001,11000,6,Banshee's Veil,Sorcerer's Shoes,Hextech Gunblade,Crown of the Shattered Queen,Shadowflame,Lich Bane,Skilled Sniper,Shrink Ray,Divine Intervention,Quantum Computing,0,17
NA1_5329677605,2025-07-21T07:47:41.547Z,30,9,Viktor,112,3,5,1,6429,5759,10474,4010,8,Everfrost,Arcane Sweeper,,,,,Marksmage,,,,0,11
NA1_5329677605,2025-07-21T07:47:41.547Z,30,10,Nocturne,56,6,16,13,142672,48854,55634,23000,2,Bloodthirster,Infinity Edge,Fulmination,Darksteel Talons,Voltaic Cyclosword,Sword of the Divine,Twice Thrice,The Brutalizer,Bread And Jam,Jeweled Gauntlet,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,11,Yasuo,157,17,7,6,176115,125734,61523,23000,2,"Jak'Sho, The Protean",Berserker's Greaves,Hamstringer,Infinity Edge,Rite Of Ruin,Bloodthirster,Transmute: Prismatic,Scopier Weapons,Outlaw's Grit,Dual Wield,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,12,Nautilus,111,11,6,11,128699,70787,60058,21010,4,Thornmail,Mercury's Treads,Pyromancer's Cloak,Liandry's Anguish,Sunfire Aegis,Spirit Visage,Combo Master,Phenomenal Evil,Vanish,Infernal Conduit,0,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,13,Gragas,79,20,9,6,169572,111231,58111,32250,1,Hextech Gunblade,Void Staff,Runecarver,Morellonomicon,Rabadon's Deathcap,Liandry's Anguish,Flashy,Vulnerability,Bread And Butter,Courage of the Colossus,1,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,14,Ornn,516,8,5,19,94294,59753,89261,27252,1,Black Hole Gauntlet,Randuin's Omen,Thornmail,Heartsteel,Sunfire Aegis,Frozen Heart,Quest: Steel Your Heart,Recursion,Flashy,Orbital Laser,1,18
NA1_5329677605,2025-07-21T07:47:41.547Z,30,15,Malphite,54,7,7,1,44491,29011,27909,10770,7,Void Staff,Malignance,Everfrost,Stormsurge,Shadowflame,Sorcerer's Shoes,It's Killing Time,We'll Be Right Back,Transmute: Prismatic,,0,16
NA1_5329677605,2025-07-21T07:47:41.547Z,30,16,Amumu,32,1,10,7,34110,18661,31327,10750,7,Shadowflame,Sorcerer's Shoes,Force Of Entropy,Liandry's Anguish,Rite Of Ruin,Lich Bane,Vulnerability,Shrink Ray,Apex Inventor,,0,16
NA1_5329673881,2025-07-21T07:23:56.656Z,29,1,Velkoz,161,9,6,4,59903,50048,22126,13256,5,Malignance,Liandry's Anguish,Night Harvester,Guardian's Orb,Morellonomicon,Rabadon's Deathcap,Keystone Conjurer,With Haste,ADAPt,,0,16
NA1_5329673881,2025-07-21T07:23:56.656Z,29,2,Rell,526,4,5,20,133588,116962,135013,30795,2,Heartsteel,Black Hole Gauntlet,Cloak of Starry Night,Sunfire Aegis,Dragonheart,Unending Despair,Quest: Steel Your Heart,Transmute: Prismatic,Infernal Soul,Slow Cooker,0,18
NA1_5329673881,2025-07-21T07:23:56.656Z,29,3,Lucian,236,21,12,1,187885,133943,88928,25785,2,Hamstringer,The Collector,Flesheater,Infinity Edge,Mortal Reminder,Immortal Shieldbow,Scopier Weapons,Transmute: Prismatic,Homeguard,Giant Slayer,0,29
NA1_5329673881,2025-07-21T07:23:56.656Z,29,4,Ornn,516,0,6,1,10234,6820,16153,8000,7,Twin Mask,Arcane Sweeper,,,,,Stats on Stats!,Searing Dawn,,,0,12
NA1_5329673881,2025-07-21T07:23:56.656Z,29,5,Shaco,35,4,5,9,38095,25683,23264,12753,5,Hextech Gunblade,Liandry's Anguish,Pyromancer's Cloak,Guardian's Orb,Blackfire Torch,Rabadon's Deathcap,Marksmage,Magic Missile,Witchful Thinking,,0,16
NA1_5329673881,2025-07-21T07:23:56.656Z,29,6,Zyra,143,3,4,1,22894,17967,12435,8280,8,Guardian's Orb,Liandry's Anguish,Decapitator,Rylai's Crystal Scepter,Arcane Sweeper,,Phenomenal Evil,Vulnerability,,,0,12
NA1_5329673881,2025-07-21T07:23:56.656Z,29,7,Olaf,2,1,8,3,21410,15614,17959,8260,8,Blade of The Ruined King,Guardian's Hammer,Dragonheart,Trinity Force,Arcane Sweeper,,Shrink Ray,Deathtouch,,,0,12
NA1_5329673881,2025-07-21T07:23:56.656Z,29,8,Graves,104,1,8,0,22860,11741,15857,8009,7,Infinity Edge,Hamstringer,Mortal Reminder,Immortal Shieldbow,Guardian's Blade,Arcane Sweeper,Thread the Needle,Extendo-Arm,,,0,12
NA1_5329673881,2025-07-21T07:23:56.656Z,29,9,Chogath,31,4,6,2,24467,11711,36365,9555,6,Force of Nature,Heartsteel,Everfrost,Sunfire Aegis,Arcane Sweeper,,Dawnbringer's Resolve,Light Warden,,,0,13
NA1_5329673881,2025-07-21T07:23:56.656Z,29,10,Jinx,222,2,8,4,46497,22188,20431,9021,6,Guardian's Hammer,Blade of The Ruined King,Diamond-Tipped Spear,Bloodthirster,Guinsoo's Rageblade,Arcane Sweeper,Deathtouch,Scopier Weapons,,,0,13
NA1_5329673881,2025-07-21T07:23:56.656Z,29,11,Sejuani,113,6,6,17,100029,62319,79280,27520,1,Reverberation,Thornmail,Black Hole Gauntlet,Unending Despair,Sunfire Aegis,Heartsteel,Transmute: Prismatic,Phenomenal Evil,Tormentor,Accelerating Sorcery,1,18
NA1_5329673881,2025-07-21T07:23:56.656Z,29,12,Brand,63,21,4,4,297761,248858,57833,27500,1,Perplexity,Dragonheart,Runecarver,Liandry's Anguish,Detonation Orb,Pyromancer's Cloak,Transmute: Prismatic,With Haste,Executioner,Orbital Laser,1,18
NA1_5329673881,2025-07-21T07:23:56.656Z,29,13,Malphite,54,9,7,6,64956,44271,68417,13548,4,Gargoyle Stoneplate,Randuin's Omen,Guardian's Hammer,Heartsteel,Thornmail,Sunfire Aegis,Celestial Body,Perseverance,Deft,Infernal Conduit,0,17
NA1_5329673881,2025-07-21T07:23:56.656Z,29,14,Jinx,222,6,9,6,100275,74489,29806,12565,4,Hellfire Hatchet,Muramana,Talisman Of Ascension,Axiom Arc,Spear of Shojin,Serpent's Fang,Skilled Sniper,Slow and Steady,Mirror Image,Symphony of War,0,17
NA1_5329673881,2025-07-21T07:23:56.656Z,29,15,DrMundo,36,10,6,4,105265,65159,256042,17588,3,Unending Despair,Heartsteel,Warmog's Armor,Sunfire Aegis,Spirit Visage,Eleisa's Miracle,Rabble Rousing,Quest: Steel Your Heart,First-Aid Kit,Raid Boss,0,18
NA1_5329673881,2025-07-21T07:23:56.656Z,29,16,LeeSin,64,6,9,3,75504,44804,95321,21013,3,Sundered Sky,Heartsteel,Titanic Hydra,Black Cleaver,Overlord's Bloodmail,Hemomancer's Helm,Outlaw's Grit,Symbiotic Mutation,Trailblazer,Master of Duality,0,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,1,Gangplank,41,7,6,1,26035,16505,18014,9271,7,Guardian's Dirk,Ionian Boots of Lucidity,Duskblade of Draktharr,The Collector,Infinity Edge,Lord Dominik's Regards,Infernal Soul,Stats!,The Brutalizer,,0,14
NA1_5329666822,2025-07-21T07:03:17.696Z,26,2,Shaco,35,12,13,7,109232,52327,35854,18500,2,Sword of the Divine,Infinity Edge,Mortal Reminder,Edge of Night,Opportunity,Serpent's Fang,Dematerialize,Leg Day,Restart,Summoner Revolution,0,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,3,Vex,711,3,7,6,29081,18637,22976,11003,5,Guardian's Orb,Sorcerer's Shoes,Luden's Companion,Rabadon's Deathcap,Shadowflame,Void Staff,Tormentor,Desecrator,Flashy,,0,16
NA1_5329666822,2025-07-21T07:03:17.696Z,26,4,Zed,238,8,6,2,79852,48781,21010,12013,5,Guardian Angel,Prowler's Claw,Hellfire Hatchet,Serpent's Fang,Edge of Night,Serylda's Grudge,escAPADe,Mountain Soul,Transmute: Prismatic,,0,16
NA1_5329666822,2025-07-21T07:03:17.696Z,26,5,Zyra,143,5,7,14,65904,59833,61613,18035,3,Lightning Rod,Innervating Locket,Everfrost,Rod of Ages,Seraph's Embrace,Liandry's Anguish,Overflow,Serve Beyond Death,Bread And Jam,Parasitic Relationship,0,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,6,Skarner,72,10,4,9,81496,44304,71569,18528,2,Force of Nature,Black Hole Gauntlet,Demonic Embrace,Heartsteel,"Jak'Sho, The Protean",Plated Steelcaps,Slime Time,Ocean Soul,Shrink Ray,Rabble Rousing,0,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,7,Yunara,804,2,8,1,26393,10844,17109,6315,8,Hextech Gunblade,Guardian's Hammer,Yun Tal Wildarrows,Berserker's Greaves,Infinity Edge,Arcane Sweeper,Scoped Weapons,Goredrink,,,0,12
NA1_5329666822,2025-07-21T07:03:17.696Z,26,8,Amumu,32,2,5,2,27055,14917,30635,6312,8,Guardian's Shroud,Mercury's Treads,Warmog's Armor,Heartsteel,Sunfire Aegis,Arcane Sweeper,Witchful Thinking,Transmute: Gold,,,0,12
NA1_5329666822,2025-07-21T07:03:17.696Z,26,9,Varus,110,2,13,16,79952,43847,53724,22276,1,Boots of Swiftness,Horizon Focus,Runecarver,Nashor's Tooth,Malignance,Rabadon's Deathcap,Scoped Weapons,Transmute: Gold,Magic Missile,Die Another Day,1,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,10,Chogath,31,22,6,2,142485,90230,105241,18458,1,Unending Despair,Sunfire Aegis,Decapitator,Heartsteel,Thornmail,Force of Nature,Stackosaurus Rex,Clothesline,Extendo-Arm,Vengeance,1,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,11,Xerath,101,8,8,5,45334,36920,45457,11013,4,Shadowflame,Sorcerer's Shoes,Detonation Orb,Rod of Ages,Seraph's Embrace,Rabadon's Deathcap,Overflow,Witchful Thinking,Dawnbringer's Resolve,Magic Missile,0,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,12,Yunara,804,8,9,3,83603,43228,37680,11044,4,Reaper's Toll,Perplexity,Infinity Edge,Hamstringer,Berserker's Greaves,Arcane Sweeper,Buff Buddies,escAPADe,Lightning Strikes,Firebrand,0,17
NA1_5329666822,2025-07-21T07:03:17.696Z,26,13,Veigar,45,2,5,7,47050,20239,21246,11528,7,Shadowflame,Runecarver,Night Harvester,Guardian's Orb,Rabadon's Deathcap,Sorcerer's Shoes,Firefox,Erosion,Big Brain,,0,15
NA1_5329666822,2025-07-21T07:03:17.696Z,26,14,Ezreal,81,15,6,5,101767,69922,31240,16065,3,Rylai's Crystal Scepter,Seraph's Embrace,Diamond-Tipped Spear,Lich Bane,Liandry's Anguish,Luden's Companion,Fallen Aegis,Hold Very Still,Bread And Jam,The Brutalizer,0,18
NA1_5329666822,2025-07-21T07:03:17.696Z,26,15,Yuumi,350,3,5,7,13382,11772,13423,9753,6,Guardian's Amulet,Ionian Boots of Lucidity,Pyromancer's Cloak,Moonstone Renewer,Ardent Censer,Dawncore,Frozen Foundations,Dive Bomber,Divine Intervention,,0,15
NA1_5329666822,2025-07-21T07:03:17.696Z,26,16,Tryndamere,23,7,8,3,67820,28648,41148,10200,6,Berserker's Greaves,Guardian's Hammer,Flesheater,Infinity Edge,The Collector,Lord Dominik's Regards,Blunt Force,Tank Engine,Bread And Cheese,,0,15
NA1_5329654526,2025-07-21T06:37:40.011Z,29,1,LeeSin,64,9,8,5,59053,49244,38121,13005,5,Spear of Shojin,Plated Steelcaps,Prowler's Claw,Eclipse,Hellfire Hatchet,Flesheater,Combo Master,Apex Inventor,Doomsayer,The Brutalizer,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,2,Warwick,19,6,7,9,108663,69579,63451,13010,5,Nashor's Tooth,Stridebreaker,Divine Sunderer,Blade of The Ruined King,Plated Steelcaps,Moonflair Spellblade,Deathtouch,Critical Healing,Dual Wield,Transmute: Prismatic,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,3,Twitch,29,4,14,4,31060,26347,37467,13025,4,Diamond-Tipped Spear,Guinsoo's Rageblade,Blade of The Ruined King,Wit's End,Terminus,Berserker's Greaves,Twice Thrice,Magic Missile,Scopiest Weapons,Lightning Strikes,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,4,Xerath,101,7,6,17,169836,56913,34532,35790,1,Everfrost,Seraph's Embrace,Sorcerer's Shoes,The Golden Spatula,Rabadon's Deathcap,Morellonomicon,Transmute: Prismatic,Quest: Urf's Champion,Transmute: Chaos,Big Brain,1,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,5,Vi,254,22,5,7,132326,128766,44640,31135,1,Opportunity,Hamstringer,Dragonheart,The Collector,Infinity Edge,Serylda's Grudge,The Brutalizer,It's Critical,Tank Engine,OK Boomerang,1,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,6,Urgot,6,3,8,5,46872,24305,42911,12250,7,Galeforce,Titanic Hydra,Hexbolt Companion,Heartsteel,Black Cleaver,Mercury's Treads,Transmute: Prismatic,Ethereal Weapon,Chauffeur,,0,16
NA1_5329654526,2025-07-21T06:37:40.011Z,29,7,Qiyana,246,3,9,7,77503,20853,35809,10755,6,Infinity Edge,Regicide,Mortal Reminder,Flesheater,Guardian's Dirk,Plated Steelcaps,Vulnerability,Soul Siphon,Mystic Punch,Outlaw's Grit,0,17
NA1_5329654526,2025-07-21T06:37:40.011Z,29,8,Yunara,804,10,9,3,178898,56517,36886,10760,6,Guardian's Hammer,Hextech Gunblade,Twilight's Edge,Berserker's Greaves,Infinity Edge,Reaper's Toll,It's Critical,Shrink Ray,Jeweled Gauntlet,Quest: Three Sacred Treasures,0,17
NA1_5329654526,2025-07-21T06:37:40.011Z,29,9,Illaoi,420,8,7,4,126871,80789,134577,13225,4,Black Hole Gauntlet,Sterak's Gage,Plated Steelcaps,Heartsteel,Overlord's Bloodmail,Spirit Visage,Rabble Rousing,Quest: Steel Your Heart,Goliath,Minionmancer,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,10,Ezreal,81,7,7,3,58962,34777,35085,12255,7,Guardian's Blade,Plated Steelcaps,Trinity Force,Muramana,Blade of The Ruined King,Mirage Blade,Skilled Sniper,Lightning Strikes,Draw Your Sword,,0,16
NA1_5329654526,2025-07-21T06:37:40.011Z,29,11,Lissandra,127,5,9,4,76431,29856,32547,10010,8,Guardian's Orb,Sorcerer's Shoes,Pyromancer's Cloak,Blackfire Torch,Liandry's Anguish,Malignance,Apex Inventor,Flashy,Feel the Burn,,0,15
NA1_5329654526,2025-07-21T06:37:40.011Z,29,12,Nunu,20,16,6,12,64785,49849,124614,34080,2,Hextech Rocketbelt,Hextech Gunblade,Rite Of Ruin,Lich Bane,Rabadon's Deathcap,Stormsurge,Bread And Butter,Celestial Body,Mystic Punch,Holy Fire,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,13,Yunara,804,13,9,15,195017,95040,67000,28080,2,Twilight's Edge,Zhonya's Hourglass,Hextech Gunblade,Perplexity,Infinity Edge,Randuin's Omen,Quest: Three Sacred Treasures,Soul Siphon,Laser Eyes,Critical Healing,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,14,Pantheon,80,8,9,3,115215,55485,43531,17250,3,Guardian Angel,Death's Dance,Duskblade of Draktharr,Eclipse,Black Cleaver,Sundered Sky,Dawnbringer's Resolve,Bread And Cheese,Scopiest Weapons,Bread And Butter,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,15,Jinx,222,4,8,8,103069,34768,41035,15255,3,Infinity Edge,Immortal Shieldbow,Dragonheart,Kraken Slayer,Yun Tal Wildarrows,Blade of The Ruined King,Thread the Needle,With Haste,Chain Lightning,Twice Thrice,0,18
NA1_5329654526,2025-07-21T06:37:40.011Z,29,16,Kaisa,145,4,8,5,93560,20086,23448,10000,8,Guardian's Hammer,Berserker's Greaves,Runecarver,Guinsoo's Rageblade,Nashor's Tooth,Kraken Slayer,Vulnerability,Parasitic Relationship,Mystic Punch,,0,15
NA1_5329024636,2025-07-20T09:50:17.905Z,29,1,Alistar,12,6,5,8,27412,26676,54047,18010,4,Sunfire Aegis,Randuin's Omen,Gargoyle Stoneplate,Cruelty,Thornmail,Heartsteel,Quest: Steel Your Heart,Summoner's Roulette,Witchful Thinking,Bread And Jam,0,18
NA1_5329024636,2025-07-20T09:50:17.905Z,29,2,Pantheon,80,14,6,10,67811,67750,97306,23260,2,Twin Mask,Eclipse,Hemomancer's Helm,Black Cleaver,"Jak'Sho, The Protean",Galeforce,Vanish,Goliath,Stats!,Outlaw's Grit,0,18
NA1_5329024636,2025-07-20T09:50:17.905Z,29,3,Twitch,29,12,12,12,92833,88929,55072,23295,2,Galeforce,Yun Tal Wildarrows,Sword of the Divine,Infinity Edge,Runaan's Hurricane,Twin Mask,Twice Thrice,Transmute: Chaos,Typhoon,Dawnbringer's Resolve,0,18
NA1_5329024636,2025-07-20T09:50:17.905Z,29,4,Zed,238,0,6,1,13298,4197,14390,8005,8,Darksteel Talons,Arcane Sweeper,,,,,It's Killing Time,Raid Boss,,,0,12
NA1_5329024636,2025-07-20T09:50:17.905Z,29,5,Skarner,72,9,3,18,123599,77758,62478,26065,1,Turbo Chemtank,Twin Mask,Shield of Molten Stone,Eleisa's Miracle,Force Of Entropy,Reality Fracture,Bread And Jam,Center of the Universe,Frost Wraith,Perseverance,1,18
NA1_5329024636,2025-07-20T09:50:17.905Z,29,6,Lissandra,127,1,8,0,19830,9790,17120,8025,8,Rabadon's Deathcap,Guardian's Orb,Crown of the Shattered Queen,Void Staff,Liandry's Anguish,Arcane Sweeper,And My Axe!,Dashing,,,0,12
NA1_5329024636,2025-07-20T09:50:17.905Z,29,7,Teemo,17,9,13,3,57045,35576,33271,12505,5,Guardian's Orb,Nashor's Tooth,Sword of the Divine,Infinity Edge,Rapid Firecannon,Perplexity,Marksmage,Accelerating Sorcery,Ice Cold,Transmute: Prismatic,0,17
NA1_5329024636,2025-07-20T09:50:17.905Z,29,8,Yunara,804,7,6,6,97037,45707,46228,17260,3,Immortal Shieldbow,Hextech Gunblade,Hamstringer,Infinity Edge,Lightning Rod,Hexbolt Companion,Scopier Weapons,Draw Your Sword,Tank It Or Leave It,Shrink Ray,0,18
NA1_5329024636,2025-07-20T09:50:17.905Z,29,9,Graves,104,9,9,6,87781,49607,49142,16580,4,Galeforce,Bloodthirster,Talisman Of Ascension,Infinity Edge,Hemomancer's Helm,Mortal Reminder,Soul Siphon,Dual Wield,Erosion,Hat Trick,0,18
NA1_5329024636,2025-07-20T09:50:17.905Z,29,10,Elise,60,7,5,7,54998,40498,26510,20305,3,Rabadon's Deathcap,Demonic Embrace,Flesheater,Shadowflame,Void Staff,Detonation Orb,From Beginning to End,Stats on Stats on Stats!,Leg Day,Skilled Sniper,0,18
NA1_5329024636,2025-07-20T09:50:17.905Z,29,11,Qiyana,246,4,7,6,43384,23125,35130,11770,6,Guardian's Dirk,Youmuu's Ghostblade,Twin Mask,Axiom Arc,Flesheater,Serylda's Grudge,Banner of Command,Dashing,Trailblazer,,0,15
NA1_5329024636,2025-07-20T09:50:17.905Z,29,12,Seraphine,147,6,6,4,26726,24000,42123,11770,6,Sword of Blossoming Dawn,Guardian's Orb,Twin Mask,Rylai's Crystal Scepter,Seraph's Embrace,Morellonomicon,Dark Blessing,Dreadbringer,Ice Cold,,0,15
NA1_5329024636,2025-07-20T09:50:17.905Z,29,13,Rengar,107,1,6,0,23347,10243,15762,9000,7,Guardian's Dirk,Duskblade of Draktharr,Youmuu's Ghostblade,Opportunity,Arcane Sweeper,,Thread the Needle,Giant Slayer,,,0,13
NA1_5329024636,2025-07-20T09:50:17.905Z,29,14,Janna,40,5,5,7,10213,8389,29833,12500,5,Zhonya's Hourglass,Gargoyle Stoneplate,Everfrost,Ardent Censer,Spirit Visage,Arcane Sweeper,We'll Be Right Back,Courage of the Colossus,First-Aid Kit,Apex Inventor,0,17
NA1_5329024636,2025-07-20T09:50:17.905Z,29,15,XinZhao,5,1,6,1,84445,5762,18345,8520,7,Reaper's Toll,Arcane Sweeper,,,,,Lightning Strikes,Center of the Universe,,,0,13
NA1_5329024636,2025-07-20T09:50:17.905Z,29,16,Katarina,55,18,6,7,158322,83633,57291,23010,1,Hextech Gunblade,Night Harvester,Lich Bane,Rabadon's Deathcap,Twin Mask,Void Staff,Outlaw's Grit,Infernal Conduit,Transmute: Gold,Magic Missile,1,18
NA1_5328364602,2025-07-19T10:09:06.821Z,20,1,Nautilus,111,9,8,9,47066,43601,59205,13753,3,Plated Steelcaps,Black Hole Gauntlet,Sunfire Aegis,Flesheater,Heartsteel,Cruelty,Courage of the Colossus,Laser Eyes,Dreadbringer,Light Warden,0,18
NA1_5328364602,2025-07-19T10:09:06.821Z,20,2,Yunara,804,1,8,1,20863,6375,11106,4000,8,Guardian's Hammer,Berserker's Greaves,Sword of the Divine,Infinity Edge,Arcane Sweeper,,Symphony of War,Laser Eyes,,,0,11
NA1_5328364602,2025-07-19T10:09:06.821Z,20,3,Leona,89,12,5,10,75832,57538,57494,17250,3,Thornmail,Atma's Reckoning,Cruelty,Heartsteel,Sunfire Aegis,Force Of Entropy,Courage of the Colossus,Laser Eyes,Goliath,Perseverance,0,18
NA1_5328364602,2025-07-19T10:09:06.821Z,20,4,Blitzcrank,53,6,5,7,53898,37655,25544,12505,4,Guardian's Orb,Sorcerer's Shoes,Cruelty,Shadowflame,Rabadon's Deathcap,Gargoyle Stoneplate,Orbital Laser,Laser Eyes,Mad Scientist,Perseverance,0,17
NA1_5328364602,2025-07-19T10:09:06.821Z,20,5,Lucian,236,8,7,6,68602,27706,24415,12880,4,Galeforce,Berserker's Greaves,Lord Dominik's Regards,The Collector,Infinity Edge,Mirage Blade,Fan the Hammer,Laser Eyes,Ultimate Roulette,Flashy,0,17
NA1_5328364602,2025-07-19T10:09:06.821Z,20,6,Sion,14,17,3,5,148298,81983,75445,17750,1,Black Hole Gauntlet,Cloak of Starry Night,Plated Steelcaps,Heartsteel,Sunfire Aegis,Overlord's Bloodmail,Raid Boss,Laser Eyes,Dreadbringer,Die Another Day,1,18
NA1_5328364602,2025-07-19T10:09:06.821Z,20,7,Fiora,114,8,13,16,102560,63773,73985,20250,1,Ravenous Hydra,Berserker's Greaves,Darksteel Talons,Hemomancer's Helm,Spear of Shojin,Death's Dance,Nesting Doll,Laser Eyes,Dashing,Bread And Cheese,1,18
NA1_5328364602,2025-07-19T10:09:06.821Z,20,8,Yunara,804,5,7,0,55718,18609,16317,7250,7,Guardian's Hammer,Berserker's Greaves,Detonation Orb,Infinity Edge,Lord Dominik's Regards,Arcane Sweeper,Jeweled Gauntlet,Laser Eyes,Dual Wield,,0,13
NA1_5328364602,2025-07-19T10:09:06.821Z,20,9,JarvanIV,59,2,5,1,15645,9670,15889,4005,8,Guardian's Horn,Sunfire Aegis,Eleisa's Miracle,Arcane Sweeper,,,Dreadbringer,Laser Eyes,,,0,11
NA1_5328364602,2025-07-19T10:09:06.821Z,20,10,Yunara,804,7,6,8,182256,60051,39372,16010,2,Hextech Gunblade,Morellonomicon,Reaper's Toll,Infinity Edge,Perplexity,Gambler's Blade,Symphony of War,Laser Eyes,Master of Duality,Lightning Strikes,0,18
